"STATISTIC","Statistic Label","TLIST(M1)","Month","C03113V05042","Driving Test Centre","UNIT","VALUE"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","128","Killarney, Co. Kerry","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","129","Killester, Co. Dublin","Weeks","39"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","130","Kilrush, Co. Clare","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","131","Letterkenny, Co. Donegal","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","132","Limerick - Castlemungret, Co. Limerick","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","133","Limerick - Woodview, Co. Limerick","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","135","Longford, Co. Longford","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","136","Loughrea, Co. Galway","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","140","Monaghan, Co. Monaghan","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","141","Mulhuddart, Co. Dublin","Weeks","33"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","142","Mulhuddart (Carlton Hotel), Co. Dublin","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","143","Mulhuddart Maple House, Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","144","Mullingar, Co. Westmeath","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","145","Naas, Co. Kildare","Weeks","31"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","146","Navan, Co. Meath","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","147","Nenagh, Co. Tipperary","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","148","Newcastle West, Co. Limerick","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","150","Portlaoise, Co. Laois","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","151","Raheny, Co. Dublin","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","152","Roscommon, Co. Roscommon","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","153","Shannon, Co. Clare","Weeks","36"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","154","Skibbereen, Co. Cork","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","155","Sligo, Co. Sligo","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","156","Tallaght, Co. Dublin","Weeks","34"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","157","Thurles, Co. Tipperary","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","158","Tipperary, Co. Tipperary","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","159","Tralee, Co. Kerry","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","160","Tralee (HGV's), Co. Kerry","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","161","Tuam, Co. Galway","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","162","Tullamore, Co. Offaly","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","163","Waterford, Co. Waterford","Weeks","25"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","164","Wexford, Co. Wexford","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","165","Wicklow, Co. Wicklow","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202303","2023 March","166","Portlaoise (Maldron Hotel), Co. Laois","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","-","All driving test centres","Weeks","22.4"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","100","Athlone, Co. Westmeath","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","101","Ballina, Co. Mayo","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","102","Birr, Co. Offaly","Weeks","29"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","103","Birr (County Arms Hotel), Co. Offaly","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","104","Buncrana, Co. Donegal","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","105","Carlow, Co. Carlow","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","106","Carlow Talbot Hotel, Co. Carlow","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","107","Carrick On Shannon, Co. Leitrim","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","108","Castlebar, Co. Mayo","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","109","Cavan, Co. Cavan","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","110","Charlestown (Dublin), Co. Dublin","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","111","Clifden, Co. Galway","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","112","Clonmel, Co. Tipperary","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","113","Cork (Ballincollig), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","115","Cork (Wilton), Co. Cork","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","116","Donegal, Co. Donegal","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","117","Drogheda, Co. Louth","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","118","Dun Laoghaire / Deansgrange, Co. Dublin","Weeks","41"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","119","Dundalk, Co. Louth","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","120","Dungarvan, Co. Waterford","Weeks","22"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","121","Ennis, Co. Clare","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","122","Finglas, Co. Dublin","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","123","Galway (Carnmore), Co. Galway","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","124","Galway (Westside), Co. Galway","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","125","Gorey, Co. Wexford","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","126","Kilkenny (Govt Buildings), Co. Kilkenny","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","128","Killarney, Co. Kerry","Weeks","29"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","129","Killester, Co. Dublin","Weeks","36"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","130","Kilrush, Co. Clare","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","131","Letterkenny, Co. Donegal","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","132","Limerick - Castlemungret, Co. Limerick","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","133","Limerick - Woodview, Co. Limerick","Weeks","25"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","135","Longford, Co. Longford","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","136","Loughrea, Co. Galway","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","29"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","140","Monaghan, Co. Monaghan","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","141","Mulhuddart, Co. Dublin","Weeks","35"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","142","Mulhuddart (Carlton Hotel), Co. Dublin","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","143","Mulhuddart Maple House, Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","144","Mullingar, Co. Westmeath","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","145","Naas, Co. Kildare","Weeks","31"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","146","Navan, Co. Meath","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","147","Nenagh, Co. Tipperary","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","148","Newcastle West, Co. Limerick","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","150","Portlaoise, Co. Laois","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","151","Raheny, Co. Dublin","Weeks","22"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","152","Roscommon, Co. Roscommon","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","153","Shannon, Co. Clare","Weeks","35"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","154","Skibbereen, Co. Cork","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","155","Sligo, Co. Sligo","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","156","Tallaght, Co. Dublin","Weeks","37"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","157","Thurles, Co. Tipperary","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","158","Tipperary, Co. Tipperary","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","159","Tralee, Co. Kerry","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","160","Tralee (HGV's), Co. Kerry","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","161","Tuam, Co. Galway","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","162","Tullamore, Co. Offaly","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","163","Waterford, Co. Waterford","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","164","Wexford, Co. Wexford","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","165","Wicklow, Co. Wicklow","Weeks","26"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202304","2023 April","166","Portlaoise (Maldron Hotel), Co. Laois","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","-","All driving test centres","Weeks","23.7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","100","Athlone, Co. Westmeath","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","101","Ballina, Co. Mayo","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","102","Birr, Co. Offaly","Weeks","29"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","103","Birr (County Arms Hotel), Co. Offaly","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","104","Buncrana, Co. Donegal","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","105","Carlow, Co. Carlow","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","106","Carlow Talbot Hotel, Co. Carlow","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","107","Carrick On Shannon, Co. Leitrim","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","108","Castlebar, Co. Mayo","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","109","Cavan, Co. Cavan","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","110","Charlestown (Dublin), Co. Dublin","Weeks","33"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","111","Clifden, Co. Galway","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","112","Clonmel, Co. Tipperary","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","113","Cork (Ballincollig), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","115","Cork (Wilton), Co. Cork","Weeks","36"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","116","Donegal, Co. Donegal","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","117","Drogheda, Co. Louth","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","118","Dun Laoghaire / Deansgrange, Co. Dublin","Weeks","50"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","119","Dundalk, Co. Louth","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","120","Dungarvan, Co. Waterford","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","121","Ennis, Co. Clare","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","122","Finglas, Co. Dublin","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","123","Galway (Carnmore), Co. Galway","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","124","Galway (Westside), Co. Galway","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","125","Gorey, Co. Wexford","Weeks","22"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","126","Kilkenny (Govt Buildings), Co. Kilkenny","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","128","Killarney, Co. Kerry","Weeks","39"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","129","Killester, Co. Dublin","Weeks","33"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","130","Kilrush, Co. Clare","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","131","Letterkenny, Co. Donegal","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","132","Limerick - Castlemungret, Co. Limerick","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","133","Limerick - Woodview, Co. Limerick","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","135","Longford, Co. Longford","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","136","Loughrea, Co. Galway","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","31"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","140","Monaghan, Co. Monaghan","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","141","Mulhuddart, Co. Dublin","Weeks","36"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","142","Mulhuddart (Carlton Hotel), Co. Dublin","Weeks","31"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","143","Mulhuddart Maple House, Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","144","Mullingar, Co. Westmeath","Weeks","25"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","145","Naas, Co. Kildare","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","146","Navan, Co. Meath","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","147","Nenagh, Co. Tipperary","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","148","Newcastle West, Co. Limerick","Weeks","32"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Weeks","25"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","150","Portlaoise, Co. Laois","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","151","Raheny, Co. Dublin","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","152","Roscommon, Co. Roscommon","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","153","Shannon, Co. Clare","Weeks","37"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","154","Skibbereen, Co. Cork","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","155","Sligo, Co. Sligo","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","156","Tallaght, Co. Dublin","Weeks","38"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","157","Thurles, Co. Tipperary","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","158","Tipperary, Co. Tipperary","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","159","Tralee, Co. Kerry","Weeks","25"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","160","Tralee (HGV's), Co. Kerry","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","161","Tuam, Co. Galway","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","162","Tullamore, Co. Offaly","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","163","Waterford, Co. Waterford","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","164","Wexford, Co. Wexford","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","165","Wicklow, Co. Wicklow","Weeks","32"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202305","2023 May","166","Portlaoise (Maldron Hotel), Co. Laois","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","-","All driving test centres","Weeks","26"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","100","Athlone, Co. Westmeath","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","101","Ballina, Co. Mayo","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","102","Birr, Co. Offaly","Weeks","35"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","103","Birr (County Arms Hotel), Co. Offaly","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","104","Buncrana, Co. Donegal","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","105","Carlow, Co. Carlow","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","106","Carlow Talbot Hotel, Co. Carlow","Weeks","29"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","107","Carrick On Shannon, Co. Leitrim","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","108","Castlebar, Co. Mayo","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","109","Cavan, Co. Cavan","Weeks","26"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","110","Charlestown (Dublin), Co. Dublin","Weeks","37"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","111","Clifden, Co. Galway","Weeks","22"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","112","Clonmel, Co. Tipperary","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","113","Cork (Ballincollig), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","115","Cork (Wilton), Co. Cork","Weeks","38"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","116","Donegal, Co. Donegal","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","117","Drogheda, Co. Louth","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","118","Dun Laoghaire / Deansgrange, Co. Dublin","Weeks","51"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","119","Dundalk, Co. Louth","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","120","Dungarvan, Co. Waterford","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","121","Ennis, Co. Clare","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","122","Finglas, Co. Dublin","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","123","Galway (Carnmore), Co. Galway","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","124","Galway (Westside), Co. Galway","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","125","Gorey, Co. Wexford","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","126","Kilkenny (Govt Buildings), Co. Kilkenny","Weeks","32"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","128","Killarney, Co. Kerry","Weeks","43"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","129","Killester, Co. Dublin","Weeks","34"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","130","Kilrush, Co. Clare","Weeks","22"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","131","Letterkenny, Co. Donegal","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","132","Limerick - Castlemungret, Co. Limerick","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","133","Limerick - Woodview, Co. Limerick","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","135","Longford, Co. Longford","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","136","Loughrea, Co. Galway","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","140","Monaghan, Co. Monaghan","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","141","Mulhuddart, Co. Dublin","Weeks","34"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","142","Mulhuddart (Carlton Hotel), Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","143","Mulhuddart Maple House, Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","144","Mullingar, Co. Westmeath","Weeks","22"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","145","Naas, Co. Kildare","Weeks","27"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","146","Navan, Co. Meath","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","147","Nenagh, Co. Tipperary","Weeks","28"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","148","Newcastle West, Co. Limerick","Weeks","33"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202306","2023 June","150","Portlaoise, Co. Laois","Weeks","28"
