"STATISTIC","Statistic Label","TLIST(M1)","Month","C03113V05042","Driving Test Centre","UNIT","VALUE"
"ROA38C01","Driving Tester Distribution","202309","2023 September","100","Athlone, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","105","Carlow, Co. Carlow","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","106","Carlow Talbot Hotel, Co. Carlow","Number","4"
"ROA38C01","Driving Tester Distribution","202309","2023 September","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202309","2023 September","109","Cavan, Co. Cavan","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","112","Clonmel, Co. Tipperary","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","115","Cork (Wilton), Co. Cork","Number","11"
"ROA38C01","Driving Tester Distribution","202309","2023 September","116","Donegal, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202309","2023 September","119","Dundalk, Co. Louth","Number","5"
"ROA38C01","Driving Tester Distribution","202309","2023 September","120","Dungarvan, Co. Waterford","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","121","Ennis, Co. Clare","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","122","Finglas, Co. Dublin","Number","13"
"ROA38C01","Driving Tester Distribution","202309","2023 September","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","128","Killarney, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","129","Killester, Co. Dublin","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","131","Letterkenny, Co. Donegal","Number","5"
"ROA38C01","Driving Tester Distribution","202309","2023 September","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202309","2023 September","133","Limerick - Woodview, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","136","Loughrea, Co. Galway","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","143","Mulhuddart Maple House, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","145","Naas, Co. Kildare","Number","7"
"ROA38C01","Driving Tester Distribution","202309","2023 September","146","Navan, Co. Meath","Number","5"
"ROA38C01","Driving Tester Distribution","202309","2023 September","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","150","Portlaoise, Co. Laois","Number","3"
"ROA38C01","Driving Tester Distribution","202309","2023 September","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202309","2023 September","152","Roscommon, Co. Roscommon","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","156","Tallaght, Co. Dublin","Number","11"
"ROA38C01","Driving Tester Distribution","202309","2023 September","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","159","Tralee, Co. Kerry","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202309","2023 September","161","Tuam, Co. Galway","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","162","Tullamore, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","163","Waterford, Co. Waterford","Number","5"
"ROA38C01","Driving Tester Distribution","202309","2023 September","164","Wexford, Co. Wexford","Number","2"
"ROA38C01","Driving Tester Distribution","202309","2023 September","165","Wicklow, Co. Wicklow","Number","1"
"ROA38C01","Driving Tester Distribution","202309","2023 September","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202310","2023 October","-","All driving test centres","Number","155"
"ROA38C01","Driving Tester Distribution","202310","2023 October","100","Athlone, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","105","Carlow, Co. Carlow","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","106","Carlow Talbot Hotel, Co. Carlow","Number","4"
"ROA38C01","Driving Tester Distribution","202310","2023 October","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202310","2023 October","109","Cavan, Co. Cavan","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","112","Clonmel, Co. Tipperary","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","115","Cork (Wilton), Co. Cork","Number","11"
"ROA38C01","Driving Tester Distribution","202310","2023 October","116","Donegal, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202310","2023 October","119","Dundalk, Co. Louth","Number","6"
"ROA38C01","Driving Tester Distribution","202310","2023 October","120","Dungarvan, Co. Waterford","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","121","Ennis, Co. Clare","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","122","Finglas, Co. Dublin","Number","14"
"ROA38C01","Driving Tester Distribution","202310","2023 October","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","125","Gorey, Co. Wexford","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","128","Killarney, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","129","Killester, Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","131","Letterkenny, Co. Donegal","Number","5"
"ROA38C01","Driving Tester Distribution","202310","2023 October","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202310","2023 October","133","Limerick - Woodview, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","136","Loughrea, Co. Galway","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","143","Mulhuddart Maple House, Co. Dublin","Number","4"
"ROA38C01","Driving Tester Distribution","202310","2023 October","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","145","Naas, Co. Kildare","Number","7"
"ROA38C01","Driving Tester Distribution","202310","2023 October","146","Navan, Co. Meath","Number","4"
"ROA38C01","Driving Tester Distribution","202310","2023 October","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","148","Newcastle West, Co. Limerick","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","150","Portlaoise, Co. Laois","Number","3"
"ROA38C01","Driving Tester Distribution","202310","2023 October","151","Raheny, Co. Dublin","Number","5"
"ROA38C01","Driving Tester Distribution","202310","2023 October","152","Roscommon, Co. Roscommon","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","156","Tallaght, Co. Dublin","Number","11"
"ROA38C01","Driving Tester Distribution","202310","2023 October","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","159","Tralee, Co. Kerry","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202310","2023 October","161","Tuam, Co. Galway","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","162","Tullamore, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202310","2023 October","164","Wexford, Co. Wexford","Number","2"
"ROA38C01","Driving Tester Distribution","202310","2023 October","165","Wicklow, Co. Wicklow","Number","1"
"ROA38C01","Driving Tester Distribution","202310","2023 October","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202311","2023 November","-","All driving test centres","Number","167"
"ROA38C01","Driving Tester Distribution","202311","2023 November","100","Athlone, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202311","2023 November","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","105","Carlow, Co. Carlow","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","106","Carlow Talbot Hotel, Co. Carlow","Number","4"
"ROA38C01","Driving Tester Distribution","202311","2023 November","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202311","2023 November","109","Cavan, Co. Cavan","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","112","Clonmel, Co. Tipperary","Number","2"
"ROA38C01","Driving Tester Distribution","202311","2023 November","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","115","Cork (Wilton), Co. Cork","Number","10"
"ROA38C01","Driving Tester Distribution","202311","2023 November","116","Donegal, Co. Donegal","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","5"
"ROA38C01","Driving Tester Distribution","202311","2023 November","119","Dundalk, Co. Louth","Number","6"
"ROA38C01","Driving Tester Distribution","202311","2023 November","120","Dungarvan, Co. Waterford","Number","2"
"ROA38C01","Driving Tester Distribution","202311","2023 November","121","Ennis, Co. Clare","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","122","Finglas, Co. Dublin","Number","15"
"ROA38C01","Driving Tester Distribution","202311","2023 November","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","128","Killarney, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","129","Killester, Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","131","Letterkenny, Co. Donegal","Number","4"
"ROA38C01","Driving Tester Distribution","202311","2023 November","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202311","2023 November","133","Limerick - Woodview, Co. Limerick","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","136","Loughrea, Co. Galway","Number","2"
"ROA38C01","Driving Tester Distribution","202311","2023 November","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","4"
"ROA38C01","Driving Tester Distribution","202311","2023 November","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","143","Mulhuddart Maple House, Co. Dublin","Number","4"
"ROA38C01","Driving Tester Distribution","202311","2023 November","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","145","Naas, Co. Kildare","Number","7"
"ROA38C01","Driving Tester Distribution","202311","2023 November","146","Navan, Co. Meath","Number","5"
"ROA38C01","Driving Tester Distribution","202311","2023 November","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","150","Portlaoise, Co. Laois","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202311","2023 November","152","Roscommon, Co. Roscommon","Number","2"
"ROA38C01","Driving Tester Distribution","202311","2023 November","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202311","2023 November","156","Tallaght, Co. Dublin","Number","12"
"ROA38C01","Driving Tester Distribution","202311","2023 November","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","159","Tralee, Co. Kerry","Number","4"
"ROA38C01","Driving Tester Distribution","202311","2023 November","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202311","2023 November","161","Tuam, Co. Galway","Number","2"
"ROA38C01","Driving Tester Distribution","202311","2023 November","162","Tullamore, Co. Offaly","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202311","2023 November","164","Wexford, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202311","2023 November","165","Wicklow, Co. Wicklow","Number","1"
"ROA38C01","Driving Tester Distribution","202311","2023 November","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202312","2023 December","-","All driving test centres","Number","176"
"ROA38C01","Driving Tester Distribution","202312","2023 December","100","Athlone, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","101","Ballina, Co. Mayo","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","102","Birr, Co. Offaly","Number","2"
"ROA38C01","Driving Tester Distribution","202312","2023 December","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","105","Carlow, Co. Carlow","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","106","Carlow Talbot Hotel, Co. Carlow","Number","5"
"ROA38C01","Driving Tester Distribution","202312","2023 December","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202312","2023 December","109","Cavan, Co. Cavan","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","112","Clonmel, Co. Tipperary","Number","2"
"ROA38C01","Driving Tester Distribution","202312","2023 December","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","115","Cork (Wilton), Co. Cork","Number","10"
"ROA38C01","Driving Tester Distribution","202312","2023 December","116","Donegal, Co. Donegal","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","4"
"ROA38C01","Driving Tester Distribution","202312","2023 December","119","Dundalk, Co. Louth","Number","7"
"ROA38C01","Driving Tester Distribution","202312","2023 December","120","Dungarvan, Co. Waterford","Number","2"
"ROA38C01","Driving Tester Distribution","202312","2023 December","121","Ennis, Co. Clare","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","122","Finglas, Co. Dublin","Number","14"
"ROA38C01","Driving Tester Distribution","202312","2023 December","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","128","Killarney, Co. Kerry","Number","4"
"ROA38C01","Driving Tester Distribution","202312","2023 December","129","Killester, Co. Dublin","Number","2"
"ROA38C01","Driving Tester Distribution","202312","2023 December","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","131","Letterkenny, Co. Donegal","Number","4"
"ROA38C01","Driving Tester Distribution","202312","2023 December","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202312","2023 December","133","Limerick - Woodview, Co. Limerick","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","136","Loughrea, Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","4"
"ROA38C01","Driving Tester Distribution","202312","2023 December","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","143","Mulhuddart Maple House, Co. Dublin","Number","5"
"ROA38C01","Driving Tester Distribution","202312","2023 December","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","145","Naas, Co. Kildare","Number","7"
"ROA38C01","Driving Tester Distribution","202312","2023 December","146","Navan, Co. Meath","Number","7"
"ROA38C01","Driving Tester Distribution","202312","2023 December","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","150","Portlaoise, Co. Laois","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202312","2023 December","152","Roscommon, Co. Roscommon","Number","2"
"ROA38C01","Driving Tester Distribution","202312","2023 December","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202312","2023 December","156","Tallaght, Co. Dublin","Number","15"
"ROA38C01","Driving Tester Distribution","202312","2023 December","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202312","2023 December","159","Tralee, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202312","2023 December","161","Tuam, Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","162","Tullamore, Co. Offaly","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202312","2023 December","164","Wexford, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202312","2023 December","165","Wicklow, Co. Wicklow","Number","2"
"ROA38C01","Driving Tester Distribution","202312","2023 December","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
"ROA38C01","Driving Tester Distribution","202401","2024 January","-","All driving test centres","Number","173"
"ROA38C01","Driving Tester Distribution","202401","2024 January","100","Athlone, Co. Westmeath","Number","2"
